MQ2_H2_1,MQ2_H2_2,MQ4_H2_1,MQ4_H2_2,MQ6_H2_1,MQ6_H2_2,MQ7_H2_1,MQ7_H2_2,MQ8_H2_1,MQ8_H2_2,MQ2_CO_1,MQ2_CO_2,MQ7_CO_1,MQ7_CO_2,MG811_CO2_1,MG811_CO2_2,MQ2_CH4_1,MQ2_CH4_2,MQ4_CH4_1,MQ4_CH4_2,MQ9_CH4_1,MQ9_CH4_2,MQ3_C6H6_1,MQ3_C6H6_2,MQ2_C3H8_1,MQ2_C3H8_2,MQ3_OH_1,MQ3_OH_2,MQ2_LPG_1,MQ2_LPG_2,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,DHT22_H,DHT22_T,t
292.79,399.64,332.03,336.76,604.58,871.28,212.57,225.02,301.16,331.55,10.15,10.22,101.35,107.64,3574.62,4546.47,3.91,3.93,45.48,46.31,2.07,1.66,42.47,38.02,3.16,3.16,0.88,0.72,3.33,3.33,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230354326
292.43,386.87,322.97,330.43,600.12,840.72,211.52,224.77,299.8,330.73,10.01,8.82,100.99,107.67,3571.3,4563.96,3.87,3.48,45.43,45.73,2.06,1.67,42.47,37.98,3.13,2.9,0.88,0.72,3.3,3.06,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230358560
288.99,395.31,308.6,285.78,576.92,788.17,209.06,222.3,299.14,328.99,9.67,9.55,100.3,105.94,3644.5,4583.17,3.74,3.73,44.4,42.79,2.01,1.64,42.31,37.75,3.09,3.05,0.87,0.72,3.28,3.18,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230362792
289.73,389.87,306.76,301.27,575.09,766.38,210.66,223.2,298.93,329.47,9.77,9.12,100.16,106.84,3627.42,4555.65,3.81,3.57,43.88,44.39,2.02,1.62,42.3,37.8,3.1,2.98,0.88,0.72,3.25,3.13,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230367025
291.33,385.94,309.23,320.38,581.99,733.93,212.82,225.98,300.0,330.94,9.89,8.87,101.25,108.07,3460.05,4332.76,3.85,3.51,44.5,45.61,2.07,1.67,42.32,37.96,3.14,2.87,0.88,0.72,3.3,3.05,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230375489
291.95,380.34,311.3,323.94,584.22,718.69,213.44,226.89,300.91,331.07,9.93,8.5,102.01,108.59,3528.08,4499.1,3.87,3.38,44.72,45.04,2.09,1.7,42.37,38.01,3.13,2.81,0.88,0.72,3.32,2.99,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230379722
293.32,342.24,318.05,347.34,593.3,711.1,217.14,229.27,301.86,331.94,10.17,5.67,104.02,109.18,3473.16,4393.86,3.89,2.4,44.9,46.48,2.13,1.73,42.5,38.07,3.16,2.15,0.88,0.73,3.32,2.28,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230383957
294.34,323.54,327.74,363.69,596.45,696.76,219.43,229.52,304.38,333.11,10.3,4.6,104.66,109.99,3417.4,4328.86,3.98,1.99,45.28,47.13,2.17,1.73,42.59,38.14,3.21,1.9,0.89,0.73,3.36,2.01,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230388192
292.7,340.88,318.38,329.85,583.46,657.1,217.42,229.45,302.11,332.59,10.09,5.59,103.99,109.71,3390.08,4178.48,3.89,2.39,44.89,45.61,2.15,1.73,42.55,38.04,3.15,2.16,0.88,0.72,3.35,2.29,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230392428
293.32,337.23,307.48,344.76,579.23,614.49,213.84,229.45,303.48,332.33,10.18,5.49,102.07,110.05,3476.03,4323.82,3.93,2.33,44.53,46.53,2.15,1.72,42.46,38.05,3.16,2.09,0.88,0.73,3.33,2.23,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230396665
292.26,346.79,304.11,336.75,572.68,587.63,214.25,229.28,303.22,332.59,10.1,5.95,102.16,109.76,3423.68,4190.83,3.91,2.5,44.3,45.95,2.16,1.72,42.48,38.07,3.16,2.2,0.88,0.73,3.33,2.35,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230400901
293.33,342.48,305.53,339.27,570.18,565.66,215.11,230.01,302.73,333.07,10.06,5.62,102.58,109.93,3361.82,4119.18,3.88,2.39,44.48,45.68,2.14,1.72,42.48,38.09,3.18,2.16,0.88,0.73,3.3,2.28,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230405138
290.4,341.66,292.66,292.31,539.71,516.8,212.53,227.69,297.99,331.64,9.88,5.58,101.55,109.15,3676.25,4281.0,3.81,2.37,43.52,43.34,2.13,1.7,42.31,37.94,3.09,2.15,0.87,0.72,3.26,2.29,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230409373
291.01,342.95,294.22,296.13,533.94,496.05,212.42,228.11,297.37,331.85,9.87,5.76,101.55,109.31,3584.62,4192.61,3.82,2.42,43.37,43.37,2.14,1.71,42.28,37.98,3.12,2.16,0.88,0.72,3.28,2.31,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230413609
291.94,341.46,294.09,297.11,534.85,476.66,214.35,229.58,298.44,333.03,9.99,5.6,102.37,110.02,3636.55,4249.57,3.85,2.38,43.78,43.63,2.16,1.72,42.33,38.0,3.13,2.13,0.88,0.72,3.31,2.28,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230417844
296.66,316.14,303.77,363.7,557.36,472.86,218.24,233.83,299.8,334.99,10.53,4.38,102.89,112.65,3625.86,4219.12,4.05,1.95,43.9,46.77,2.25,1.74,42.38,38.27,3.27,1.81,0.88,0.73,3.4,1.92,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230422080
292.48,335.68,294.05,309.19,534.2,455.38,215.88,230.93,298.69,334.46,10.13,5.32,102.86,110.36,3518.32,4062.92,3.92,2.26,43.45,44.87,2.19,1.73,42.42,38.11,3.15,2.07,0.88,0.73,3.34,2.18,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230426317
293.94,340.73,293.16,317.16,535.32,434.27,217.01,231.6,299.26,334.86,10.22,5.54,103.07,111.24,3512.15,4046.0,3.93,2.35,43.47,45.01,2.2,1.73,42.43,38.15,3.19,2.12,0.88,0.73,3.33,2.27,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230430553
293.72,340.14,293.49,318.07,527.58,423.23,216.14,231.66,299.14,334.25,10.25,5.49,103.07,111.08,3621.32,4164.61,3.96,2.34,43.43,45.26,2.2,1.72,42.4,38.12,3.18,2.12,0.88,0.73,3.35,2.25,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230434790
292.66,328.42,287.69,302.51,521.86,410.73,215.42,231.24,298.44,334.81,10.29,4.86,103.17,110.89,3585.29,4103.15,3.96,2.08,43.38,44.73,2.24,1.71,42.41,38.14,3.15,1.94,0.88,0.73,3.34,2.1,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230439026
293.14,317.58,282.09,308.73,516.35,397.53,216.96,230.63,298.85,336.21,10.17,4.26,103.12,110.86,3551.42,4067.77,3.91,1.88,43.07,44.1,2.25,1.72,42.42,38.33,3.17,1.78,0.88,0.73,3.34,1.9,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230447497
293.59,308.35,294.8,313.68,528.3,390.79,217.82,232.77,299.59,337.25,10.4,3.86,103.41,111.67,3467.75,3948.3,4.0,1.73,42.84,44.94,2.27,1.73,42.43,38.29,3.19,1.66,0.89,0.74,3.38,1.79,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230451732
294.04,306.92,285.86,304.03,524.27,373.56,217.77,233.27,299.63,337.17,10.35,3.83,103.82,111.64,3501.64,3959.97,3.98,1.72,43.16,45.08,2.29,1.74,42.42,38.23,3.18,1.66,0.88,0.73,3.39,1.79,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230455968
296.03,305.87,291.67,319.09,517.1,368.87,218.96,233.08,299.76,337.6,10.38,3.61,103.58,111.56,3544.7,4121.59,3.99,1.65,42.63,44.51,2.3,1.74,42.61,38.35,3.23,1.64,0.88,0.74,3.38,1.74,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230460203
294.35,317.62,285.93,303.54,512.1,357.1,218.66,232.72,299.51,337.04,10.41,4.39,104.58,111.61,3495.13,3946.07,4.0,1.92,42.81,44.8,2.3,1.75,42.46,38.32,3.2,1.81,0.88,0.73,3.4,1.93,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230464439
294.57,323.53,281.05,313.63,510.92,348.17,219.42,232.9,298.85,337.74,10.37,4.61,104.71,111.8,3511.19,3972.08,3.98,2.0,42.75,44.64,2.3,1.74,42.53,38.43,3.21,1.88,0.88,0.74,3.38,2.01,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230468675
294.92,319.77,282.15,313.69,508.91,342.86,219.38,232.91,299.47,337.78,10.43,4.47,104.79,111.83,3508.73,3981.81,3.97,1.96,42.7,44.55,2.31,1.75,42.52,38.37,3.22,1.84,0.88,0.74,3.39,1.96,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694230472911
