MQ2_H2_1,MQ2_H2_2,MQ4_H2_1,MQ4_H2_2,MQ6_H2_1,MQ6_H2_2,MQ7_H2_1,MQ7_H2_2,MQ8_H2_1,MQ8_H2_2,MQ2_CO_1,MQ2_CO_2,MQ7_CO_1,MQ7_CO_2,MG811_CO2_1,MG811_CO2_2,MQ2_CH4_1,MQ2_CH4_2,MQ4_CH4_1,MQ4_CH4_2,MQ9_CH4_1,MQ9_CH4_2,MQ3_C6H6_1,MQ3_C6H6_2,MQ2_C3H8_1,MQ2_C3H8_2,MQ3_OH_1,MQ3_OH_2,MQ2_LPG_1,MQ2_LPG_2,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,DHT22_H,DHT22_T,t
277.27,297.56,327.62,170.43,336.01,353.16,208.52,261.11,326.09,307.47,10.87,5.94,99.11,126.54,4120.45,4480.32,4.16,2.49,45.39,34.6,1.56,1.35,37.28,32.16,3.32,2.23,0.7,0.54,3.48,2.36,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249101203
277.47,305.44,334.83,170.4,335.38,347.39,209.45,262.13,326.18,307.27,11.07,6.57,99.28,126.75,4214.41,4585.96,4.19,2.66,45.45,34.36,1.57,1.35,37.26,32.16,3.35,2.36,0.7,0.54,3.49,2.49,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249105437
278.22,311.45,331.14,174.23,328.93,340.66,209.02,261.73,326.4,307.94,10.88,6.98,99.45,126.59,4274.39,4745.22,4.17,2.89,45.48,34.46,1.57,1.35,37.33,32.19,3.32,2.5,0.7,0.54,3.51,2.62,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249109670
281.45,338.04,327.72,172.96,330.69,329.77,208.72,263.41,326.59,308.14,11.37,9.79,99.36,126.38,4023.87,4300.74,4.34,3.95,45.63,34.8,1.56,1.36,37.33,32.21,3.42,3.17,0.7,0.54,3.6,3.3,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249113903
279.36,336.83,306.06,165.2,320.85,311.27,206.92,259.23,324.77,306.18,11.19,9.82,99.04,125.74,4058.31,4418.34,4.26,3.85,44.03,33.74,1.53,1.31,37.27,32.18,3.36,3.14,0.7,0.54,3.57,3.37,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249118136
279.52,342.59,311.54,160.11,315.89,302.23,207.47,260.23,324.68,306.06,11.28,10.13,98.87,125.74,3937.87,4218.78,4.26,4.05,44.13,33.83,1.54,1.33,37.27,32.17,3.38,3.21,0.7,0.54,3.57,3.35,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249122370
278.97,341.14,301.16,157.71,304.45,284.58,206.62,259.18,324.9,306.14,11.01,10.25,97.49,124.14,4057.24,4373.71,4.22,3.87,43.78,33.93,1.52,1.31,37.2,32.08,3.36,3.23,0.7,0.54,3.54,3.36,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249126603
274.2,337.32,274.71,144.29,288.16,265.74,201.19,252.27,320.42,302.48,10.58,9.25,95.22,122.01,3752.79,3989.77,4.03,3.82,41.79,31.29,1.46,1.27,36.97,31.91,3.24,3.04,0.69,0.53,3.4,3.23,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249130835
279.9,342.79,297.92,168.03,298.53,266.97,206.34,258.71,324.99,306.01,11.3,9.94,98.21,124.69,3914.61,4137.95,4.25,4.07,43.65,33.96,1.53,1.34,37.2,32.17,3.37,3.19,0.7,0.54,3.54,3.36,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249139301
279.1,340.9,307.99,163.4,299.61,265.04,207.88,259.37,325.54,306.68,10.95,10.32,98.73,125.0,4054.47,4300.52,4.2,3.86,43.39,34.09,1.55,1.33,37.23,32.18,3.37,3.21,0.7,0.54,3.5,3.37,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249143535
278.73,342.07,296.83,167.43,296.38,257.0,207.08,258.9,325.27,306.52,10.96,9.76,98.4,124.93,3932.38,4119.96,4.15,4.0,43.15,34.39,1.54,1.32,37.24,32.19,3.36,3.13,0.7,0.54,3.52,3.35,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249147767
280.27,341.23,299.96,174.54,300.81,256.43,208.96,261.66,325.9,307.93,11.26,10.36,99.37,126.06,4070.44,4319.25,4.26,3.87,44.36,34.66,1.57,1.35,37.32,32.23,3.36,3.25,0.7,0.54,3.54,3.39,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249152001
280.2,345.74,303.57,180.53,300.92,249.5,208.28,263.2,327.31,307.77,11.33,9.99,98.85,126.58,3994.44,4191.1,4.32,4.08,43.89,35.09,1.57,1.34,37.36,32.26,3.37,3.18,0.7,0.54,3.58,3.41,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249156234
281.45,342.82,301.15,180.34,299.02,245.18,209.17,261.72,326.4,308.31,11.48,10.64,99.17,126.58,4067.97,4255.16,4.38,3.95,44.2,34.96,1.56,1.36,37.41,32.27,3.41,3.31,0.7,0.54,3.62,3.43,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249160468
282.6,346.67,312.58,182.88,293.47,245.71,210.13,261.79,327.45,309.02,11.5,10.37,100.18,126.55,4040.78,4262.53,4.34,4.14,44.36,35.15,1.58,1.36,37.38,32.35,3.45,3.21,0.7,0.54,3.62,3.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249164703
282.3,344.37,302.44,181.08,297.01,238.28,209.12,262.0,327.13,308.98,11.63,10.74,99.58,126.99,3917.6,4032.73,4.38,4.08,43.98,35.31,1.58,1.36,37.46,32.32,3.43,3.33,0.7,0.54,3.64,3.39,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249168936
285.47,347.61,332.9,183.41,289.6,249.73,213.94,265.03,329.55,312.12,11.79,10.96,102.17,126.41,4128.75,4380.63,4.48,4.14,46.02,35.18,1.65,1.41,37.35,32.52,3.57,3.38,0.71,0.55,3.62,3.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249173171
284.63,350.25,335.24,188.3,303.45,239.22,211.74,268.38,330.97,311.63,11.94,10.67,101.0,129.47,4153.58,4284.88,4.56,4.23,45.42,36.57,1.64,1.42,37.59,32.47,3.52,3.31,0.71,0.55,3.73,3.55,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249177406
286.41,347.52,329.11,197.29,298.77,238.87,212.94,266.26,331.2,312.84,12.19,11.21,101.22,129.71,4005.39,4135.83,4.5,4.21,46.05,35.18,1.64,1.44,37.57,32.47,3.55,3.42,0.71,0.55,3.73,3.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249181641
286.41,349.97,336.83,205.78,300.01,237.66,214.35,266.62,331.79,312.51,12.35,11.13,102.12,129.43,4164.05,4384.17,4.59,4.21,46.27,36.17,1.66,1.44,37.59,32.54,3.58,3.41,0.71,0.55,3.75,3.58,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249185875
285.22,352.31,338.95,187.46,292.15,234.44,213.44,267.62,332.38,311.41,12.0,10.77,102.45,128.4,4166.8,4310.15,4.55,4.28,45.57,36.38,1.68,1.41,37.47,32.56,3.56,3.33,0.71,0.55,3.69,3.59,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249190110
286.32,348.59,337.76,189.0,286.14,232.77,214.44,265.51,331.2,312.67,11.95,11.08,102.45,127.87,3990.76,4138.46,4.55,4.27,46.14,35.96,1.66,1.43,37.47,32.58,3.59,3.36,0.71,0.55,3.66,3.51,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249194345
283.36,346.74,326.07,184.46,289.44,223.66,212.48,267.9,331.01,311.58,11.73,11.03,101.17,129.16,4133.82,4220.08,4.49,4.09,44.73,36.32,1.65,1.41,37.58,32.48,3.49,3.37,0.71,0.55,3.67,3.51,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694249198580
