MQ2_H2_1,MQ2_H2_2,MQ4_H2_1,MQ4_H2_2,MQ6_H2_1,MQ6_H2_2,MQ7_H2_1,MQ7_H2_2,MQ8_H2_1,MQ8_H2_2,MQ2_CO_1,MQ2_CO_2,MQ7_CO_1,MQ7_CO_2,MG811_CO2_1,MG811_CO2_2,MQ2_CH4_1,MQ2_CH4_2,MQ4_CH4_1,MQ4_CH4_2,MQ9_CH4_1,MQ9_CH4_2,MQ3_C6H6_1,MQ3_C6H6_2,MQ2_C3H8_1,MQ2_C3H8_2,MQ3_OH_1,MQ3_OH_2,MQ2_LPG_1,MQ2_LPG_2,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,DHT22_H,DHT22_T,t
308.17,285.66,310.97,288.02,128.35,99.85,233.53,289.28,351.82,335.02,15.91,5.18,112.04,141.2,4488.06,4133.17,5.73,2.46,44.78,43.66,2.24,1.95,38.13,33.84,4.2,2.06,0.73,0.59,4.43,2.25,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247369192
314.46,374.13,382.3,336.62,145.1,115.94,242.21,302.43,360.18,341.96,17.23,14.63,116.6,147.54,5018.39,4773.15,6.22,5.51,49.06,45.64,2.42,2.1,38.34,34.06,4.49,4.12,0.73,0.6,4.69,4.4,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247373430
315.38,332.24,387.82,359.02,148.28,121.15,243.73,303.63,359.57,342.83,17.68,10.08,116.83,147.36,4710.69,4351.4,6.21,4.49,49.12,47.21,2.45,2.09,38.05,33.93,4.53,3.43,0.73,0.59,4.73,3.77,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247377667
312.97,322.46,383.88,382.06,151.56,126.05,243.66,302.27,359.52,342.35,17.14,9.91,117.03,147.51,4857.11,4456.52,6.12,3.99,49.02,47.97,2.41,2.07,37.79,33.82,4.46,3.32,0.72,0.59,4.7,3.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247381903
310.32,320.57,386.71,354.77,151.91,130.77,242.35,302.34,358.34,342.0,16.59,9.13,116.04,145.9,4793.52,4527.36,5.91,4.01,48.45,46.6,2.37,2.03,37.56,33.61,4.37,3.12,0.71,0.58,4.54,3.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247386140
319.28,325.73,434.19,429.69,167.3,141.3,247.3,309.27,363.72,345.41,17.97,10.02,119.1,150.61,4945.64,4535.36,6.36,4.28,51.32,49.99,2.53,2.14,37.56,33.78,4.65,3.36,0.71,0.59,4.8,3.66,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247390377
316.56,323.8,410.94,407.49,160.26,142.28,245.44,304.01,359.43,343.4,17.74,9.81,117.16,149.51,5097.18,4833.27,6.3,4.04,49.68,50.1,2.44,2.07,37.33,33.62,4.53,3.33,0.7,0.58,4.69,3.68,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247394612
314.15,322.58,377.36,405.2,159.16,140.34,243.23,301.29,357.45,341.18,17.09,8.93,115.98,146.25,4790.82,4505.41,6.06,4.07,47.91,49.34,2.37,1.98,37.16,33.42,4.42,3.18,0.7,0.57,4.64,3.6,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247398848
312.06,317.51,367.37,380.94,156.84,139.67,241.17,298.76,356.98,339.47,16.68,9.24,115.55,146.47,4815.31,4470.99,5.96,3.76,47.76,49.28,2.35,1.95,36.97,33.33,4.38,3.16,0.69,0.57,4.56,3.44,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247403083
309.49,320.05,351.6,351.15,151.47,137.76,237.58,294.04,354.3,337.0,16.29,8.71,114.34,144.84,4711.18,4422.97,5.9,3.95,46.75,46.95,2.27,1.91,36.78,33.15,4.3,3.08,0.69,0.57,4.51,3.55,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247407319
309.43,318.23,349.48,337.77,154.6,139.54,236.77,294.21,353.0,336.36,16.09,9.35,114.1,143.63,4595.23,4297.14,5.86,3.82,46.64,46.4,2.26,1.88,36.76,33.13,4.32,3.28,0.68,0.56,4.53,3.52,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247411554
312.21,322.06,385.41,365.4,163.18,148.58,240.24,300.46,357.17,338.44,16.7,9.74,116.07,145.3,4683.22,4385.5,5.99,4.17,48.61,48.4,2.34,1.96,36.82,33.19,4.44,3.35,0.68,0.57,4.62,3.63,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247420024
316.95,326.41,402.57,449.31,171.05,157.81,245.3,304.43,358.76,341.43,17.8,10.05,116.45,148.95,5071.05,4775.22,6.28,4.23,48.54,51.83,2.43,1.96,36.91,33.31,4.56,3.39,0.69,0.57,4.66,3.74,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247424261
315.95,330.91,401.27,451.86,174.19,159.52,245.53,305.32,358.81,342.3,17.4,9.74,117.96,148.48,4944.01,4691.99,6.17,4.31,49.67,51.4,2.38,2.01,36.92,33.22,4.51,3.31,0.69,0.57,4.72,3.75,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247428496
315.31,332.49,391.67,441.98,171.3,160.06,243.62,302.54,357.82,341.0,17.24,10.8,117.12,146.74,4869.18,4553.27,6.08,4.35,48.92,50.61,2.36,1.96,36.81,33.16,4.49,3.52,0.68,0.57,4.68,3.81,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247432732
315.77,340.33,389.21,464.79,172.43,161.08,244.84,302.17,356.98,340.3,17.28,11.27,117.52,146.81,4957.31,4732.09,6.12,4.57,48.74,51.58,2.34,1.96,36.83,33.12,4.52,3.65,0.68,0.57,4.68,3.98,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247436968
306.57,326.13,333.59,318.73,155.72,148.45,235.21,290.02,351.35,333.98,15.94,9.46,112.4,141.35,4603.25,4396.86,5.66,4.2,45.76,44.82,2.19,1.83,36.4,32.75,4.24,3.29,0.67,0.56,4.43,3.7,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247441203
312.75,323.95,381.27,369.59,168.08,160.43,241.8,299.26,356.36,339.56,16.79,9.81,116.03,145.85,4765.26,4528.43,6.02,4.17,48.49,48.23,2.32,1.94,36.56,32.96,4.43,3.34,0.68,0.56,4.59,3.65,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247445438
317.21,325.04,454.17,407.04,182.04,176.24,247.51,307.6,362.4,343.49,17.9,9.86,119.56,150.49,5057.82,4796.79,6.31,4.18,51.82,49.67,2.44,2.06,36.79,33.15,4.55,3.4,0.68,0.57,4.84,3.74,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247449674
308.67,321.87,344.68,353.39,159.28,152.41,236.6,291.81,353.37,334.93,16.08,9.42,113.83,142.34,4657.76,4437.13,5.72,4.04,46.45,46.87,2.21,1.85,36.37,32.74,4.28,3.28,0.67,0.56,4.46,3.61,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247453908
304.57,321.44,300.43,345.42,154.64,144.28,233.13,286.68,347.95,331.18,15.47,9.24,110.91,139.3,4498.33,4305.96,5.55,3.97,43.79,47.7,2.12,1.74,36.25,32.57,4.15,3.22,0.66,0.55,4.32,3.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247458143
311.14,330.54,358.24,419.2,170.65,158.76,238.63,296.77,354.27,336.45,16.67,10.12,115.01,144.55,4757.59,4531.99,5.96,4.34,47.08,49.87,2.27,1.85,36.52,32.88,4.38,3.45,0.67,0.56,4.57,3.81,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247462379
309.87,322.9,335.71,422.93,167.81,155.7,236.86,295.03,352.8,334.19,15.91,9.64,114.27,141.62,4665.33,4386.46,5.69,4.1,46.57,48.69,2.21,1.83,36.47,32.76,4.34,3.34,0.67,0.56,4.49,3.59,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247466613
314.34,320.13,423.67,423.92,181.35,171.62,245.2,303.6,359.76,342.04,17.38,9.42,117.96,148.67,4996.49,4717.97,6.17,4.02,50.04,50.4,2.38,1.98,36.69,33.06,4.52,3.34,0.68,0.56,4.71,3.69,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247470848
315.55,322.07,422.7,428.92,178.43,173.68,245.67,302.93,358.43,341.39,17.46,9.43,117.87,148.03,4977.78,4744.81,6.13,4.09,50.05,50.97,2.38,1.98,36.73,33.03,4.49,3.35,0.68,0.56,4.69,3.73,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247475083
317.05,326.55,440.69,479.35,186.1,180.4,248.16,306.24,360.84,343.09,17.72,9.92,119.69,148.53,5008.17,4819.02,6.26,4.28,51.32,52.31,2.39,2.01,36.88,33.07,4.59,3.46,0.68,0.56,4.78,3.81,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247479319
319.97,332.72,452.12,543.89,195.23,187.44,250.02,311.06,363.03,344.19,18.22,10.67,121.22,151.02,5180.97,4928.01,6.42,4.55,52.38,55.37,2.48,2.05,37.03,33.2,4.7,3.62,0.69,0.57,4.88,3.99,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247483555
318.64,332.28,434.72,536.27,192.99,183.38,248.97,308.43,361.07,343.31,18.29,10.62,119.96,150.36,5096.8,4873.76,6.39,4.51,51.3,56.02,2.41,1.99,36.93,33.12,4.65,3.58,0.69,0.57,4.85,3.94,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247492028
321.67,328.12,472.25,563.73,201.83,191.4,252.76,312.9,363.49,346.07,18.66,10.32,121.87,152.44,5227.39,5003.52,6.55,4.4,52.99,56.43,2.48,2.06,37.07,33.26,4.76,3.5,0.69,0.57,4.94,3.88,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247496265
319.73,328.95,431.07,541.91,192.68,185.02,248.85,306.72,359.71,342.87,18.26,10.31,120.12,149.7,5085.66,4864.63,6.41,4.39,50.77,55.96,2.41,1.96,36.93,33.11,4.66,3.51,0.69,0.57,4.85,3.89,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247500501
318.61,341.2,418.41,506.5,194.82,181.51,248.72,308.16,360.32,342.36,17.9,11.52,119.99,149.06,5083.64,4891.61,6.3,4.75,51.44,54.2,2.39,1.98,36.95,33.09,4.62,3.73,0.69,0.57,4.84,4.03,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247504737
317.58,332.9,394.32,529.28,193.73,175.75,243.08,306.81,359.46,338.9,17.02,10.96,118.67,147.5,5032.2,4763.58,6.07,4.55,50.34,51.91,2.36,1.95,36.78,33.0,4.55,3.59,0.68,0.56,4.8,3.92,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247508974
314.6,340.94,435.33,456.76,186.5,185.05,247.35,302.46,358.14,341.35,17.39,11.22,119.23,147.31,4877.16,4795.47,6.2,4.59,50.32,53.08,2.28,1.93,36.96,32.88,4.45,3.71,0.69,0.56,4.67,4.02,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247513211
315.56,337.91,420.55,482.3,188.07,182.12,245.97,303.12,357.98,340.57,17.51,11.21,118.91,147.62,4924.01,4757.24,6.23,4.57,50.02,53.24,2.32,1.93,36.88,32.95,4.5,3.68,0.69,0.56,4.72,4.0,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247517447
317.45,333.01,404.42,516.36,187.99,179.47,246.72,303.49,356.99,340.91,17.87,10.69,116.28,148.95,5037.45,4772.07,6.31,4.47,48.72,54.74,2.36,1.88,36.75,33.03,4.63,3.56,0.68,0.56,4.74,3.93,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247521683
311.97,328.97,367.72,454.88,175.78,171.14,242.63,294.6,351.82,337.34,17.13,9.92,115.9,145.42,4823.32,4597.68,6.08,4.24,46.93,53.3,2.26,1.8,36.66,32.84,4.41,3.47,0.68,0.56,4.54,3.82,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247525918
315.18,334.02,401.9,474.05,182.54,179.37,245.07,299.4,354.16,339.91,17.68,10.54,117.15,147.66,4941.47,4683.16,6.21,4.46,47.97,54.12,2.32,1.85,36.69,32.97,4.53,3.57,0.68,0.56,4.66,3.97,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247530154
316.1,329.44,417.94,477.84,184.7,180.43,245.63,302.01,356.93,340.7,17.68,10.16,118.15,147.78,4938.27,4740.4,6.26,4.35,49.54,53.2,2.33,1.91,36.84,32.95,4.53,3.51,0.68,0.56,4.71,3.87,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247534390
310.24,324.45,388.32,373.38,175.81,172.24,240.89,295.69,356.08,337.66,16.71,9.87,115.99,144.39,4717.69,4581.67,5.97,4.22,48.59,48.06,2.24,1.87,36.66,32.78,4.38,3.42,0.68,0.56,4.61,3.72,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247538623
309.2,324.54,347.21,366.61,169.24,161.93,237.78,293.51,352.66,335.18,16.06,9.84,113.91,142.17,4647.5,4453.54,5.8,4.12,46.48,47.68,2.18,1.8,36.46,32.63,4.3,3.4,0.67,0.55,4.49,3.69,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247542857
309.32,325.81,351.04,360.43,169.51,163.23,237.31,293.91,352.08,334.6,16.41,9.99,114.11,142.7,4638.52,4464.29,5.88,4.2,46.73,47.86,2.16,1.78,36.48,32.57,4.33,3.44,0.67,0.55,4.53,3.74,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247547092
308.63,327.18,325.66,373.16,164.91,155.38,233.72,288.44,349.54,331.86,16.05,9.85,112.78,140.8,4574.02,4411.66,5.77,4.24,45.42,47.72,2.12,1.74,36.4,32.53,4.31,3.38,0.67,0.55,4.49,3.75,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247551326
315.64,334.6,392.98,438.94,180.39,173.86,242.54,299.87,357.17,337.87,17.36,10.76,117.05,145.02,4782.94,4696.37,6.2,4.57,49.16,50.85,2.24,1.88,36.78,32.74,4.48,3.62,0.68,0.56,4.74,3.93,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247555562
320.43,334.99,426.23,446.0,187.8,181.24,246.1,304.61,360.84,342.13,18.69,11.05,118.63,149.11,5088.75,4898.65,6.54,4.62,50.91,50.93,2.36,1.95,36.81,32.98,4.73,3.69,0.69,0.56,4.9,4.08,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247564034
324.95,337.64,448.14,474.4,196.95,188.94,249.14,310.43,363.77,344.31,19.4,11.18,120.05,151.58,5170.04,4965.18,6.76,4.83,52.24,53.5,2.43,2.0,36.98,33.08,4.87,3.72,0.69,0.56,5.04,4.21,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247568270
327.92,338.65,486.04,514.61,202.69,196.49,255.12,314.17,366.09,347.64,20.13,11.46,122.22,152.96,5169.51,4970.49,6.97,4.93,54.12,54.12,2.48,2.08,37.12,33.19,4.96,3.83,0.69,0.57,5.13,4.19,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247572507
324.77,323.43,509.54,483.77,202.46,200.81,253.91,314.66,367.66,347.34,19.6,10.03,122.44,153.98,5268.78,4977.26,6.79,3.93,55.13,53.3,2.51,2.11,37.13,33.2,4.86,3.38,0.69,0.57,5.03,3.66,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247576744
320.13,322.0,435.98,431.87,187.14,182.46,246.5,305.2,360.63,342.14,18.3,9.52,117.38,149.15,5093.39,4861.98,6.46,4.06,50.73,50.3,2.38,1.96,36.84,32.94,4.67,3.36,0.68,0.56,4.78,3.69,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247580979
306.78,327.88,308.88,325.16,157.19,152.9,232.57,285.01,347.76,330.57,15.92,9.41,111.12,138.55,4414.95,4241.53,5.7,4.24,44.13,45.07,2.06,1.69,36.27,32.33,4.22,3.34,0.67,0.54,4.4,3.74,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247585213
307.2,322.69,329.29,333.33,162.88,157.44,234.04,288.6,351.36,332.43,15.81,9.9,112.58,139.41,4502.43,4305.0,5.66,3.98,45.3,45.68,2.1,1.74,36.33,32.42,4.24,3.4,0.67,0.55,4.41,3.66,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247589447
307.16,326.54,332.2,342.6,166.57,157.66,233.54,289.33,351.08,331.21,15.76,9.65,112.9,139.64,4597.14,4460.61,5.68,4.2,45.87,46.29,2.11,1.75,36.4,32.48,4.26,3.32,0.67,0.55,4.45,3.72,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247593681
308.92,325.56,315.96,392.78,167.56,156.63,235.53,291.21,351.12,333.24,16.04,10.11,112.03,142.12,4525.75,4215.78,5.83,4.23,44.64,48.21,2.16,1.7,36.34,32.55,4.31,3.45,0.67,0.55,4.4,3.73,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247597916
308.12,328.14,333.46,347.79,166.71,160.64,234.22,289.86,352.01,332.38,16.05,10.18,112.72,141.08,4615.14,4494.06,5.83,4.21,45.9,46.48,2.12,1.75,36.46,32.53,4.33,3.48,0.67,0.55,4.49,3.8,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247602152
312.3,327.24,353.15,383.91,171.78,164.31,239.0,294.49,354.26,335.18,16.83,9.54,114.02,143.34,4636.47,4420.43,5.99,4.31,46.69,48.53,2.2,1.77,36.52,32.62,4.4,3.36,0.68,0.55,4.55,3.8,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247606386
