MQ2_H2_1,MQ2_H2_2,MQ4_H2_1,MQ4_H2_2,MQ6_H2_1,MQ6_H2_2,MQ7_H2_1,MQ7_H2_2,MQ8_H2_1,MQ8_H2_2,MQ2_CO_1,MQ2_CO_2,MQ7_CO_1,MQ7_CO_2,MG811_CO2_1,MG811_CO2_2,MQ2_CH4_1,MQ2_CH4_2,MQ4_CH4_1,MQ4_CH4_2,MQ9_CH4_1,MQ9_CH4_2,MQ3_C6H6_1,MQ3_C6H6_2,MQ2_C3H8_1,MQ2_C3H8_2,MQ3_OH_1,MQ3_OH_2,MQ2_LPG_1,MQ2_LPG_2,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,DHT22_H,DHT22_T,t
307.76,301.17,341.11,332.92,165.91,165.13,235.3,286.45,351.12,332.2,16.11,7.89,112.92,139.62,4564.71,4473.66,5.78,3.57,45.92,45.79,2.09,1.73,36.67,32.5,4.29,3.06,0.68,0.55,4.48,3.42,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247674142
302.49,301.14,272.86,314.65,153.45,148.75,225.19,278.06,344.74,323.47,14.5,7.72,109.88,132.19,4255.21,4204.81,5.28,3.5,42.6,43.21,1.92,1.6,36.37,32.19,4.12,2.95,0.67,0.54,4.36,3.24,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247678375
304.87,298.73,289.85,341.68,157.68,154.53,229.37,279.95,346.78,326.92,15.28,7.57,110.51,136.38,4360.09,4267.12,5.53,3.43,43.1,46.55,1.98,1.61,36.5,32.34,4.17,2.91,0.67,0.54,4.39,3.23,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247682609
301.73,290.62,278.81,324.92,156.77,152.03,228.36,278.66,345.3,326.28,14.9,6.89,109.79,134.93,4347.58,4241.68,5.44,3.24,42.57,45.14,1.97,1.6,36.48,32.25,4.11,2.76,0.67,0.54,4.29,3.11,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247686843
307.32,284.54,325.3,352.5,166.13,164.28,233.96,286.21,350.1,331.27,15.66,6.35,111.74,138.53,4506.33,4403.34,5.64,3.04,45.03,46.6,2.07,1.69,36.65,32.51,4.25,2.58,0.68,0.55,4.45,2.95,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247691078
301.73,281.73,267.76,317.49,152.29,149.96,227.5,276.58,344.37,324.96,15.03,6.09,109.06,134.2,4294.85,4203.05,5.44,2.91,42.12,45.41,1.93,1.58,36.46,32.25,4.09,2.48,0.67,0.54,4.3,2.81,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247695312
302.49,288.51,278.79,329.84,156.71,152.47,228.52,278.82,344.28,326.11,15.02,6.6,109.17,135.18,4319.52,4216.84,5.44,3.12,42.11,45.69,1.96,1.59,36.49,32.27,4.1,2.63,0.67,0.54,4.29,2.98,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247699546
306.29,293.83,298.36,346.81,160.76,157.66,231.17,282.66,347.53,328.04,15.69,7.24,110.8,136.72,4433.23,4331.69,5.67,3.4,43.55,46.75,2.01,1.63,36.69,32.43,4.2,2.85,0.68,0.55,4.38,3.2,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247708015
318.79,306.42,405.86,535.37,190.82,189.76,246.13,301.23,357.69,339.13,18.22,8.6,118.97,146.92,5020.22,4874.92,6.44,3.89,49.76,55.36,2.27,1.87,37.36,33.0,4.63,3.23,0.7,0.56,4.85,3.62,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247712249
313.88,308.46,374.26,456.45,185.5,177.92,238.82,297.4,356.32,333.93,17.01,8.61,117.04,142.73,4791.81,4663.31,6.04,3.88,48.26,51.17,2.18,1.8,37.18,32.87,4.53,3.18,0.69,0.56,4.74,3.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694247716484
