MQ2_H2_1,MQ2_H2_2,MQ4_H2_1,MQ4_H2_2,MQ6_H2_1,MQ6_H2_2,MQ7_H2_1,MQ7_H2_2,MQ8_H2_1,MQ8_H2_2,MQ2_CO_1,MQ2_CO_2,MQ7_CO_1,MQ7_CO_2,MG811_CO2_1,MG811_CO2_2,MQ2_CH4_1,MQ2_CH4_2,MQ4_CH4_1,MQ4_CH4_2,MQ9_CH4_1,MQ9_CH4_2,MQ3_C6H6_1,MQ3_C6H6_2,MQ2_C3H8_1,MQ2_C3H8_2,MQ3_OH_1,MQ3_OH_2,MQ2_LPG_1,MQ2_LPG_2,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,DHT22_H,DHT22_T,t
328.6,493.47,280.36,502.77,169.97,86.82,282.45,276.91,355.43,378.64,14.9,15.85,136.51,134.22,3750.49,3453.2,5.4,5.71,42.12,55.25,4.49,2.49,43.69,40.81,4.08,4.25,0.93,0.82,4.26,4.44,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173677621
325.69,493.98,269.08,510.02,171.93,92.78,282.38,274.81,354.33,376.5,14.54,15.91,137.4,133.04,3695.55,3481.22,5.24,5.71,42.01,55.11,4.35,2.38,43.26,40.41,4.0,4.27,0.91,0.81,4.2,4.43,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173681856
330.53,495.27,310.49,518.17,188.4,105.91,284.44,280.79,357.45,381.35,15.12,16.15,137.31,136.22,3936.23,3737.9,5.5,5.75,44.2,55.46,4.47,2.46,43.06,40.13,4.1,4.28,0.9,0.8,4.29,4.47,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173686093
330.39,495.13,329.5,547.61,200.79,115.4,285.08,283.14,358.91,383.68,15.27,16.12,138.33,137.58,3958.71,3760.06,5.55,5.82,45.43,55.89,4.46,2.45,42.74,39.81,4.14,4.32,0.89,0.79,4.33,4.49,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173690329
329.52,496.14,328.4,535.27,213.99,121.33,283.24,281.64,357.26,381.48,15.06,15.95,137.96,136.98,3873.24,3690.99,5.47,5.75,45.82,56.07,4.29,2.31,42.04,39.04,4.12,4.27,0.87,0.76,4.29,4.47,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173698804
329.04,495.35,335.64,526.84,221.23,121.87,283.74,282.56,357.44,381.58,15.01,16.0,136.91,137.46,3853.62,3657.96,5.47,5.76,45.65,56.0,4.26,2.26,41.68,38.65,4.11,4.27,0.85,0.75,4.29,4.46,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173703041
329.66,496.71,334.42,522.46,228.89,121.77,283.04,283.28,356.57,381.06,15.1,15.93,137.73,137.32,3887.83,3664.63,5.45,5.84,45.62,55.6,4.18,2.22,41.37,38.3,4.1,4.29,0.84,0.73,4.3,4.51,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173707278
328.17,496.07,329.72,530.63,229.75,117.83,283.11,282.43,356.52,379.99,14.92,16.25,137.34,136.77,3861.64,3697.76,5.45,5.78,45.26,55.67,4.13,2.15,40.91,37.86,4.08,4.32,0.83,0.72,4.3,4.48,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173711516
327.89,490.98,319.88,527.61,231.64,114.78,284.38,283.2,356.66,378.69,14.91,15.65,137.76,136.3,3912.02,3771.98,5.39,5.58,44.89,55.53,4.0,2.09,40.39,37.38,4.06,4.18,0.81,0.7,4.24,4.36,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173715753
328.27,490.26,312.75,564.8,235.07,113.24,283.74,281.49,357.03,377.9,14.98,15.23,138.13,137.03,3918.61,3714.19,5.42,5.56,44.63,56.33,3.95,2.03,39.84,36.85,4.08,4.14,0.79,0.69,4.28,4.35,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173719991
329.37,488.21,304.61,569.56,241.58,109.32,282.46,283.77,357.03,375.62,14.64,15.72,139.39,136.0,3801.22,3606.27,5.41,5.64,44.83,57.27,3.86,2.0,39.27,36.4,4.08,4.18,0.77,0.67,4.23,4.38,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173724228
327.51,491.83,315.24,536.55,234.81,110.46,285.14,280.79,355.75,375.9,14.92,15.56,137.24,136.43,3828.64,3598.42,5.39,5.63,44.48,55.64,3.79,1.95,38.77,35.87,4.03,4.2,0.75,0.65,4.27,4.38,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173728465
328.32,490.27,296.55,573.22,250.29,110.39,278.98,281.63,356.16,372.44,14.47,16.05,137.76,135.53,3774.03,3620.06,5.35,5.74,44.75,57.09,3.68,1.89,38.35,35.46,4.05,4.22,0.73,0.64,4.22,4.46,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173732702
327.98,491.91,320.83,574.27,283.7,125.74,280.53,283.27,356.02,370.46,14.56,16.16,137.03,135.61,3837.71,3695.19,5.27,5.78,45.68,56.63,3.57,1.86,37.85,35.01,4.01,4.26,0.72,0.62,4.17,4.48,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173736938
326.69,495.13,372.43,568.72,373.39,184.19,283.1,287.02,354.24,370.87,14.61,16.2,137.07,138.94,4033.71,4004.16,5.35,5.79,48.02,56.84,3.51,1.81,37.47,34.67,4.03,4.27,0.71,0.61,4.21,4.49,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173741175
326.6,497.59,483.19,568.37,545.27,324.9,285.68,294.66,353.96,370.73,14.45,16.45,139.09,143.25,4314.68,4560.36,5.3,5.88,53.83,57.3,3.45,1.8,37.52,34.65,4.02,4.35,0.71,0.61,4.17,4.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173745411
326.08,497.71,638.35,570.94,716.72,457.14,292.42,302.15,353.42,370.13,14.56,16.58,141.15,147.24,4659.03,5087.93,5.33,5.91,59.29,56.99,3.4,1.8,37.63,34.64,4.02,4.35,0.71,0.61,4.2,4.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173749648
326.31,500.52,666.44,560.67,759.9,575.72,298.84,306.66,353.28,370.04,14.52,16.63,144.37,149.25,4843.9,5422.63,5.26,5.96,61.35,57.23,3.37,1.77,37.84,34.91,4.0,4.38,0.72,0.62,4.17,4.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173753884
325.74,503.06,769.36,573.34,821.77,739.44,299.84,311.93,353.28,370.18,14.67,17.15,145.86,151.33,5025.21,5696.04,5.35,6.09,64.9,57.32,3.37,1.82,38.88,35.75,4.0,4.47,0.75,0.65,4.19,4.62,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173758121
326.74,505.31,857.75,576.78,862.4,682.97,304.2,313.25,354.47,370.36,14.75,17.13,148.17,153.68,5007.82,5638.82,5.35,6.04,68.49,58.71,3.39,1.83,39.39,36.16,4.05,4.46,0.77,0.66,4.22,4.65,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173762358
330.72,497.65,872.18,611.52,844.44,476.88,305.57,319.13,357.81,371.7,14.94,16.63,150.18,155.61,4962.0,5343.92,5.5,5.86,69.54,59.43,3.43,1.86,39.26,36.01,4.14,4.34,0.77,0.66,4.31,4.55,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173770831
331.01,495.64,841.29,614.28,837.77,437.81,308.21,319.93,358.13,371.56,14.84,16.56,152.92,155.21,4882.11,5201.29,5.52,5.84,69.01,59.9,3.42,1.84,39.03,35.76,4.15,4.3,0.76,0.65,4.33,4.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173775068
329.95,498.22,877.36,594.7,808.83,424.25,306.54,318.67,356.85,371.1,15.2,16.43,149.27,155.78,4940.91,5223.97,5.46,5.88,68.15,58.72,3.35,1.83,38.77,35.47,4.11,4.36,0.75,0.64,4.32,4.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173779304
330.48,498.36,846.42,605.76,807.82,404.36,301.54,319.45,356.57,370.82,15.17,16.6,146.53,156.26,4999.13,5292.82,5.49,5.88,68.0,58.81,3.35,1.82,38.55,35.26,4.12,4.36,0.74,0.63,4.3,4.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173783541
329.76,499.23,831.16,595.16,801.27,395.43,300.79,319.31,356.3,370.22,15.21,16.73,145.51,155.73,5015.49,5289.17,5.5,5.94,67.73,57.84,3.32,1.79,38.42,35.1,4.1,4.36,0.74,0.63,4.32,4.58,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173787778
330.67,502.19,832.07,603.01,794.66,385.52,300.58,320.15,356.48,371.05,15.32,16.6,146.14,156.42,5030.57,5244.27,5.5,5.97,67.7,59.23,3.3,1.79,38.24,34.94,4.14,4.4,0.73,0.62,4.33,4.58,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173792015
329.47,500.17,803.69,587.0,781.07,376.32,297.14,319.99,355.98,369.63,15.1,16.78,145.22,156.14,4958.81,5139.97,5.47,5.98,66.54,58.6,3.25,1.78,38.02,34.74,4.13,4.37,0.73,0.62,4.31,4.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173796251
330.0,499.95,808.33,614.59,774.32,364.19,297.21,321.64,355.7,369.49,15.21,16.53,145.36,156.02,4915.97,5107.17,5.5,6.0,66.6,57.72,3.26,1.76,37.9,34.56,4.13,4.38,0.72,0.61,4.3,4.6,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173800487
329.76,499.8,793.66,598.86,777.83,359.04,297.28,320.39,355.15,369.72,15.27,16.66,143.98,156.25,4920.71,5038.71,5.48,5.94,66.37,58.05,3.23,1.75,37.78,34.45,4.12,4.37,0.72,0.61,4.31,4.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173804724
330.91,499.23,808.9,592.76,770.99,358.88,296.82,321.73,355.79,369.54,15.27,16.65,144.74,156.87,4946.5,5069.68,5.56,5.92,66.84,58.08,3.23,1.74,37.65,34.35,4.14,4.38,0.71,0.6,4.35,4.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173808960
329.8,499.73,776.57,595.17,759.17,349.23,295.14,319.53,356.34,368.11,15.17,16.48,143.4,155.78,4950.89,5141.84,5.53,5.86,66.02,58.37,3.2,1.71,37.48,34.12,4.13,4.36,0.7,0.6,4.33,4.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173813197
332.8,500.39,842.93,634.21,775.73,351.67,293.62,326.44,357.86,370.83,15.52,16.84,143.92,158.89,5313.88,5662.8,5.68,5.97,68.35,58.98,3.27,1.77,37.47,34.16,4.22,4.41,0.7,0.6,4.4,4.6,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173817433
334.19,503.06,852.24,631.26,783.58,352.33,291.11,327.19,360.25,372.53,15.82,16.93,141.96,159.86,5183.92,5279.05,5.72,5.99,67.95,60.32,3.27,1.77,37.37,34.08,4.26,4.42,0.7,0.6,4.44,4.65,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173821669
333.71,502.99,827.35,608.52,766.05,343.59,293.49,327.19,359.92,371.61,15.81,16.96,142.47,159.94,5062.9,5171.5,5.67,6.03,68.08,59.35,3.25,1.76,37.27,33.94,4.24,4.43,0.7,0.59,4.42,4.63,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173825906
334.04,501.76,826.32,620.1,771.25,339.97,294.21,327.19,360.25,370.73,15.85,16.81,143.64,160.11,5074.46,5150.47,5.73,5.92,67.29,60.05,3.24,1.74,37.14,33.85,4.25,4.41,0.69,0.59,4.43,4.6,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173830142
330.72,501.75,793.41,599.45,736.37,331.48,293.87,321.96,358.0,369.17,15.66,16.65,141.93,158.58,5032.05,5057.65,5.61,6.0,65.68,58.8,3.15,1.69,36.99,33.65,4.17,4.4,0.69,0.58,4.37,4.58,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173834378
332.93,497.27,723.04,631.8,740.97,315.73,290.82,324.87,359.46,366.73,15.15,16.91,144.61,156.74,4914.14,5049.2,5.56,5.94,64.92,58.81,3.1,1.67,36.78,33.48,4.14,4.38,0.68,0.58,4.34,4.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173842850
330.01,504.64,772.46,494.14,707.16,330.69,293.97,312.15,355.71,368.84,15.83,15.46,138.63,158.81,5053.9,5116.73,5.62,5.92,62.81,59.77,3.11,1.63,36.57,33.39,4.2,4.39,0.68,0.57,4.41,4.52,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173847085
332.21,500.38,768.41,601.34,718.44,323.56,293.03,323.38,358.41,367.02,15.46,16.77,142.27,158.31,5072.89,5172.9,5.61,5.98,65.09,59.18,3.09,1.67,36.65,33.3,4.18,4.39,0.68,0.57,4.38,4.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173851321
331.54,499.08,707.81,605.31,707.86,312.82,291.23,320.95,357.76,365.91,15.21,16.68,141.93,156.87,4953.79,5068.03,5.53,5.84,63.51,59.16,3.02,1.6,36.5,33.17,4.17,4.34,0.67,0.57,4.33,4.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173855557
331.01,499.38,715.23,608.48,703.93,313.59,292.41,321.49,357.81,365.59,15.43,16.64,142.13,157.11,5012.1,5099.95,5.5,5.89,63.66,59.09,3.04,1.61,36.52,33.15,4.18,4.37,0.67,0.57,4.34,4.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173859793
329.85,498.15,703.73,596.19,686.12,308.43,289.91,319.6,356.35,364.68,15.2,16.49,140.17,156.95,4906.4,4977.7,5.51,5.92,62.6,58.64,2.99,1.58,36.41,33.02,4.13,4.33,0.67,0.56,4.3,4.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173864029
329.8,498.72,707.52,591.21,676.64,309.89,290.84,319.22,356.71,365.09,15.32,16.34,140.6,156.46,4918.87,4953.75,5.48,5.89,63.02,57.51,2.99,1.59,36.38,32.95,4.14,4.35,0.67,0.56,4.35,4.55,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173868264
331.24,498.58,693.89,603.68,688.05,305.29,289.78,319.92,358.04,365.0,15.32,16.32,141.48,156.83,4902.66,4962.06,5.6,5.75,61.6,59.7,3.01,1.56,36.19,32.96,4.19,4.28,0.66,0.56,4.38,4.46,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173872500
329.91,496.5,670.54,580.77,663.12,296.69,289.47,318.84,356.8,363.68,15.13,16.1,141.16,155.98,4818.19,4861.72,5.49,5.78,61.99,58.2,2.95,1.54,36.23,32.82,4.13,4.28,0.66,0.56,4.32,4.49,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173876735
330.33,496.57,690.95,585.53,663.62,295.64,294.67,319.21,357.35,363.41,15.37,16.12,142.45,156.14,4910.75,4923.04,5.5,5.8,62.05,58.46,2.94,1.55,36.24,32.8,4.13,4.29,0.67,0.56,4.32,4.53,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173880971
331.01,498.72,691.88,637.42,667.57,295.74,293.22,321.64,358.09,364.54,15.49,16.46,142.65,157.0,4935.87,4962.74,5.56,5.86,62.53,59.61,2.96,1.57,36.28,32.82,4.15,4.34,0.66,0.56,4.39,4.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173885206
331.35,498.64,682.4,599.98,656.69,290.22,294.01,318.84,357.54,364.22,15.29,16.28,143.04,156.7,4893.66,4905.14,5.54,5.83,61.88,58.45,2.93,1.55,36.21,32.73,4.14,4.34,0.66,0.55,4.36,4.51,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173889441
329.14,497.14,648.45,605.24,635.81,281.33,293.43,316.66,356.12,362.09,15.2,16.17,142.34,155.17,4819.65,4834.99,5.46,5.83,60.77,58.61,2.89,1.52,36.12,32.66,4.12,4.3,0.66,0.55,4.33,4.52,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173893677
327.94,496.35,605.03,579.83,613.49,268.12,294.15,314.48,353.42,360.04,14.84,16.17,142.65,153.09,4726.94,4726.91,5.39,5.8,58.95,58.07,2.83,1.48,36.02,32.53,4.07,4.31,0.66,0.55,4.24,4.47,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173897912
328.99,495.34,640.86,602.79,617.62,269.36,295.8,316.89,355.61,361.27,15.15,16.2,143.67,154.13,4805.26,4828.28,5.45,5.79,59.74,57.66,2.85,1.51,36.07,32.55,4.12,4.31,0.66,0.55,4.3,4.49,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173902148
331.25,496.72,649.8,614.87,623.27,274.03,298.3,320.23,358.18,363.0,15.35,16.38,145.23,156.88,4915.33,4961.41,5.52,5.79,60.77,58.81,2.9,1.53,36.14,32.61,4.15,4.3,0.66,0.55,4.37,4.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173906383
330.86,497.06,623.72,589.99,604.94,261.76,295.81,318.14,357.67,361.67,15.21,16.2,144.67,155.04,4823.01,4816.43,5.49,5.83,59.45,58.02,2.85,1.51,36.05,32.48,4.15,4.29,0.66,0.55,4.3,4.48,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694173914854
