MQ2_H2_1,MQ2_H2_2,MQ4_H2_1,MQ4_H2_2,MQ6_H2_1,MQ6_H2_2,MQ7_H2_1,MQ7_H2_2,MQ8_H2_1,MQ8_H2_2,MQ2_CO_1,MQ2_CO_2,MQ7_CO_1,MQ7_CO_2,MG811_CO2_1,MG811_CO2_2,MQ2_CH4_1,MQ2_CH4_2,MQ4_CH4_1,MQ4_CH4_2,MQ9_CH4_1,MQ9_CH4_2,MQ3_C6H6_1,MQ3_C6H6_2,MQ2_C3H8_1,MQ2_C3H8_2,MQ3_OH_1,MQ3_OH_2,MQ2_LPG_1,MQ2_LPG_2,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,DHT22_H,DHT22_T,t
302.72,366.63,53.74,305.22,87.06,44.77,181.47,180.01,304.87,300.3,11.08,5.19,85.28,85.44,2019.94,2036.62,4.23,2.2,21.04,44.58,1.4,0.73,37.38,32.35,3.34,2.03,0.7,0.54,3.51,2.18,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164467198
302.81,355.65,49.66,290.73,84.29,42.4,179.38,177.19,303.92,298.61,11.07,5.0,84.57,83.94,1986.54,1985.59,4.21,2.17,20.51,43.41,1.39,0.71,37.27,32.26,3.33,1.96,0.7,0.54,3.51,2.13,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164471424
296.35,367.94,52.05,310.18,84.83,42.83,181.77,178.92,305.52,300.22,10.2,5.4,85.83,84.82,1980.95,1967.64,3.91,2.36,20.74,44.6,1.4,0.73,37.36,32.29,3.17,2.05,0.7,0.54,3.34,2.17,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164475650
287.65,490.33,43.21,241.46,77.1,37.89,174.05,173.7,300.59,294.82,9.17,17.92,82.39,81.26,1904.66,1914.46,3.58,5.96,19.3,39.2,1.31,0.67,36.96,31.93,2.97,4.35,0.69,0.53,3.12,4.66,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164479875
283.51,501.47,37.16,208.53,69.13,34.72,170.78,169.05,297.49,290.74,8.58,16.86,80.79,79.03,1790.72,1792.97,3.46,6.01,18.05,37.28,1.25,0.64,36.67,31.76,2.9,4.3,0.68,0.53,3.05,4.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164488322
285.43,502.5,35.8,218.03,68.11,33.92,171.85,168.02,295.82,291.5,8.83,17.01,80.09,79.8,1853.69,1871.43,3.49,6.15,17.78,38.17,1.24,0.63,36.83,31.67,2.85,4.56,0.68,0.52,3.04,4.7,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164492545
289.71,514.03,43.41,210.14,72.95,37.8,175.91,174.87,302.06,296.59,9.35,17.99,82.97,82.63,2013.55,2068.76,3.66,6.4,19.65,37.8,1.33,0.7,36.97,31.96,2.99,4.67,0.69,0.53,3.16,4.82,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164496770
289.35,512.65,42.48,214.57,72.57,37.68,175.13,174.15,301.15,295.49,9.21,18.51,82.29,81.99,1925.38,1904.27,3.61,6.42,19.21,37.92,1.31,0.68,36.79,31.8,2.97,4.66,0.68,0.53,3.13,4.87,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164500993
289.44,512.94,43.86,215.19,74.38,40.28,175.6,174.14,301.5,296.46,9.17,18.24,83.11,82.01,1870.56,1881.64,3.62,6.44,19.52,37.79,1.31,0.69,36.62,31.62,2.98,4.63,0.68,0.52,3.17,4.84,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164505216
289.58,509.65,46.1,207.16,76.76,42.4,175.78,175.74,302.01,297.51,9.27,17.87,82.91,83.16,1961.98,2000.41,3.67,6.33,19.94,37.16,1.32,0.7,36.28,31.42,3.01,4.57,0.67,0.52,3.18,4.82,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164509440
292.59,512.48,50.64,228.99,82.57,47.38,179.25,179.34,304.74,300.94,9.65,18.09,84.52,84.4,2063.89,2135.08,3.76,6.44,20.62,39.01,1.35,0.72,36.19,31.28,3.08,4.64,0.66,0.51,3.24,4.83,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164513664
292.64,512.86,52.61,225.21,84.51,49.1,179.21,179.44,305.0,302.04,9.64,18.61,84.72,84.61,2010.27,2020.39,3.76,6.41,21.03,39.04,1.35,0.72,35.89,31.06,3.1,4.67,0.65,0.51,3.24,4.85,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164517889
292.6,515.15,54.51,225.74,86.56,51.39,180.27,180.38,306.08,302.68,9.72,18.6,85.17,85.02,1969.28,1990.63,3.8,6.49,21.44,38.89,1.36,0.72,35.65,30.83,3.09,4.67,0.64,0.5,3.25,4.87,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164522114
293.17,512.35,54.45,229.29,87.41,53.16,180.35,180.23,305.78,302.38,9.71,18.21,85.03,85.52,2048.8,2107.41,3.79,6.4,21.32,39.09,1.34,0.72,35.31,30.6,3.06,4.69,0.64,0.49,3.24,4.85,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164526339
294.15,513.22,54.91,230.84,89.04,54.47,181.38,181.21,305.82,302.08,9.8,18.22,85.5,85.49,2094.65,2179.43,3.81,6.39,21.39,39.05,1.34,0.72,35.04,30.4,3.08,4.69,0.63,0.49,3.25,4.89,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164530565
293.3,508.98,54.74,231.57,90.64,55.53,185.17,180.06,304.48,301.11,9.75,18.0,86.87,85.2,2076.05,2216.73,3.79,6.31,21.33,38.8,1.3,0.7,34.36,29.9,3.04,4.66,0.61,0.47,3.22,4.84,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164539016
292.07,512.05,56.16,220.03,90.82,57.55,182.73,179.35,304.35,300.52,9.66,17.96,86.33,84.54,2020.46,2103.29,3.73,6.39,21.74,38.26,1.28,0.7,33.97,29.65,3.07,4.63,0.59,0.47,3.23,4.78,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164543241
291.26,505.92,54.64,202.94,91.39,57.33,179.79,178.61,303.35,298.23,9.54,17.48,84.97,83.65,2056.81,2164.83,3.7,6.27,21.29,37.3,1.26,0.69,33.5,29.32,3.04,4.54,0.58,0.46,3.2,4.78,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164547467
291.44,502.35,51.81,194.33,92.08,60.0,178.53,176.04,301.24,296.12,9.53,16.81,84.11,82.86,1984.42,2058.56,3.73,5.94,20.94,35.97,1.2,0.67,33.02,28.98,3.04,4.38,0.56,0.45,3.2,4.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164551692
305.68,509.13,62.71,257.37,109.44,72.28,186.13,183.46,306.04,299.88,11.42,17.81,88.35,85.91,2073.58,2148.78,4.31,6.3,22.66,40.3,1.29,0.7,33.18,29.1,3.45,4.58,0.57,0.45,3.61,4.79,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164555920
298.02,518.4,66.37,258.5,115.86,79.13,186.46,184.67,306.51,300.81,10.38,19.18,87.37,87.02,2188.63,2353.41,3.95,6.71,23.23,40.91,1.28,0.71,33.18,29.12,3.21,4.84,0.57,0.45,3.38,5.03,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164560148
297.78,520.7,79.97,279.84,137.62,109.14,189.27,187.97,307.21,300.73,10.33,19.28,89.9,88.8,2156.21,2305.29,4.0,6.78,25.22,42.95,1.29,0.72,34.57,30.6,3.21,4.82,0.61,0.49,3.37,5.02,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164564378
298.23,518.53,100.18,283.88,165.06,142.61,192.99,190.18,308.03,302.25,10.56,18.7,91.55,90.17,2373.17,2800.21,4.01,6.6,27.5,43.24,1.32,0.78,36.62,32.19,3.21,4.79,0.68,0.54,3.45,4.92,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164568607
298.95,513.6,110.14,300.06,190.91,164.12,191.76,193.1,308.12,302.59,10.58,18.6,90.38,91.91,2533.75,2960.72,4.07,6.49,28.67,44.09,1.37,0.81,37.84,33.27,3.23,4.72,0.72,0.57,3.4,4.93,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164572837
297.83,507.67,118.51,275.41,205.17,174.65,188.9,192.78,306.82,302.0,10.32,17.68,89.4,91.4,2312.98,2601.85,3.99,6.19,29.35,42.0,1.38,0.82,38.5,33.78,3.19,4.54,0.74,0.59,3.36,4.72,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164577068
300.89,501.92,131.24,310.01,231.25,194.85,192.23,195.01,307.43,302.85,10.76,17.22,90.07,92.85,2451.94,2821.9,4.1,6.06,30.73,43.97,1.43,0.85,39.08,34.4,3.26,4.48,0.76,0.6,3.4,4.73,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164581299
298.11,491.43,150.04,273.07,250.26,228.53,192.78,196.16,307.55,302.3,10.51,15.53,91.94,92.24,2366.17,2779.29,4.01,5.61,32.9,41.99,1.41,0.89,39.63,34.71,3.26,4.19,0.78,0.62,3.47,4.28,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164585532
299.0,470.24,161.36,279.36,277.95,253.23,194.72,197.33,306.51,303.31,10.54,13.34,92.37,93.65,2494.86,2958.83,4.06,4.94,34.26,42.62,1.45,0.92,39.89,35.03,3.26,3.72,0.79,0.63,3.43,3.96,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164589764
300.67,450.86,186.24,299.25,307.11,281.25,198.44,199.99,306.9,304.93,10.73,11.18,94.01,95.22,2471.58,2906.22,4.1,4.29,35.8,43.34,1.51,0.96,40.34,35.4,3.28,3.39,0.8,0.64,3.46,3.54,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164593996
303.59,358.8,208.53,337.94,342.55,297.04,199.42,205.39,309.64,308.68,11.15,5.0,94.69,97.68,2633.56,3115.6,4.24,2.14,38.16,46.3,1.6,1.02,40.66,35.73,3.37,1.98,0.82,0.65,3.53,2.12,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164598228
303.53,354.89,218.71,340.8,358.21,293.97,199.72,207.22,309.94,309.66,11.12,4.72,94.76,98.49,2596.84,3048.81,4.24,2.05,38.31,46.23,1.63,1.04,40.83,35.9,3.36,1.89,0.82,0.65,3.53,2.02,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164602461
304.21,295.93,238.17,378.73,381.06,283.46,203.6,211.87,311.9,312.23,11.19,2.34,96.49,101.11,2633.57,3043.13,4.27,1.13,39.8,48.12,1.74,1.08,41.02,36.09,3.37,1.21,0.83,0.66,3.55,1.31,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164610926
307.74,462.99,251.98,436.76,399.83,283.47,206.7,216.25,315.49,314.29,11.68,13.55,98.77,103.11,2791.83,3252.47,4.44,5.07,40.89,50.88,1.81,1.12,41.18,36.27,3.49,3.81,0.83,0.67,3.68,3.95,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164615160
309.85,483.43,261.77,446.43,406.95,277.25,209.41,217.37,315.66,315.41,12.02,15.75,99.35,103.92,2727.0,3111.87,4.54,5.59,41.12,52.44,1.84,1.13,41.23,36.33,3.53,4.26,0.84,0.67,3.72,4.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164619394
320.77,471.19,256.5,472.16,405.55,265.52,209.32,218.55,314.96,315.37,13.78,13.89,99.58,104.25,2815.73,3252.02,5.02,5.12,41.12,52.19,1.86,1.14,41.17,36.32,3.87,3.85,0.84,0.67,4.07,4.08,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164623628
312.61,497.67,267.97,495.15,413.5,259.8,211.76,221.7,313.56,317.52,12.17,16.46,100.64,105.51,2794.94,3124.51,4.55,5.89,41.68,53.23,1.91,1.16,41.17,36.43,3.59,4.31,0.83,0.67,3.76,4.49,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164627863
309.95,504.44,269.41,501.65,410.21,250.48,211.87,222.18,316.28,318.21,11.88,17.32,101.07,105.93,2862.2,3259.93,4.49,6.18,41.86,53.54,1.92,1.16,41.23,36.4,3.51,4.51,0.84,0.67,3.71,4.69,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164632097
309.72,511.15,265.21,489.51,408.48,240.61,211.93,222.42,318.2,318.51,11.87,18.21,101.4,106.02,2801.09,3132.47,4.5,6.38,41.75,54.07,1.93,1.17,41.18,36.37,3.52,4.63,0.83,0.67,3.7,4.81,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164636332
309.58,519.7,251.47,497.96,400.6,226.43,212.07,222.73,317.68,317.6,11.84,19.26,101.65,105.9,2846.33,3192.09,4.43,6.74,41.18,53.57,1.92,1.15,41.17,36.26,3.5,4.83,0.83,0.67,3.7,5.01,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164640567
309.35,526.95,248.29,494.85,393.78,218.58,212.27,222.44,316.76,318.34,11.89,20.43,101.45,106.33,2802.61,3105.07,4.46,7.01,40.75,53.34,1.93,1.15,41.05,36.2,3.51,4.97,0.83,0.66,3.7,5.19,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164644802
307.97,393.64,231.26,441.83,366.17,201.17,209.51,219.33,314.09,316.05,11.64,8.69,100.13,104.94,2751.61,3036.66,4.41,3.35,39.11,50.72,1.87,1.11,40.83,35.99,3.46,2.81,0.82,0.66,3.64,2.89,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164649035
304.76,278.21,200.61,383.3,344.95,183.18,204.51,216.25,311.64,312.7,11.07,1.92,97.83,102.02,2633.78,2886.8,4.19,0.96,37.32,46.9,1.8,1.06,40.48,35.7,3.4,1.04,0.81,0.65,3.56,1.13,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164653265
304.26,280.23,189.75,377.21,336.6,176.1,204.61,214.84,311.25,311.93,11.09,2.07,97.45,102.22,2738.2,3027.3,4.23,1.02,36.55,47.04,1.79,1.04,40.3,35.61,3.38,1.1,0.8,0.64,3.55,1.19,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164657495
305.81,282.58,189.24,357.96,328.43,172.74,204.27,212.75,310.9,311.46,11.38,2.01,97.68,101.72,2586.87,2811.55,4.31,1.01,36.33,46.8,1.77,1.03,40.33,35.44,3.42,1.09,0.8,0.64,3.61,1.18,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164661726
306.82,298.37,184.18,354.24,322.63,167.56,202.06,213.46,310.3,310.3,11.38,2.41,97.11,101.9,2612.7,2886.62,4.3,1.16,35.99,45.79,1.76,1.02,40.26,35.39,3.44,1.23,0.8,0.64,3.61,1.31,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164665957
307.09,289.35,181.65,349.66,316.46,166.46,203.39,212.51,309.16,310.43,11.72,2.13,97.06,101.96,2662.5,2922.22,4.43,1.05,35.4,47.4,1.76,1.01,40.14,35.31,3.47,1.14,0.8,0.63,3.62,1.25,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164670189
307.6,281.19,180.82,355.67,316.31,164.75,204.43,213.2,309.16,310.52,11.73,1.95,97.03,101.9,2527.81,2725.35,4.44,0.97,35.18,47.45,1.76,1.0,40.13,35.26,3.48,1.07,0.8,0.63,3.66,1.17,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164674420
308.85,297.11,177.66,348.17,313.45,159.62,204.42,213.38,309.12,310.52,11.79,2.43,97.39,101.61,2603.5,2822.74,4.46,1.18,34.85,46.96,1.76,0.99,40.07,35.14,3.5,1.24,0.79,0.63,3.68,1.34,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164682881
308.66,303.69,176.84,351.62,308.48,156.51,204.52,213.38,309.25,310.0,11.86,2.58,97.16,101.87,2591.02,2813.92,4.47,1.23,34.63,46.76,1.76,0.99,40.04,35.09,3.5,1.29,0.79,0.63,3.67,1.39,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164687113
307.92,305.18,171.03,347.69,304.74,153.05,204.67,212.97,309.51,310.0,11.71,2.67,97.04,101.52,2640.41,2895.59,4.41,1.27,34.57,46.85,1.76,0.98,39.97,35.02,3.48,1.31,0.79,0.63,3.65,1.41,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164691345
305.09,304.19,170.86,341.96,302.12,151.01,204.17,212.45,308.29,309.36,11.44,2.6,97.4,100.96,2522.52,2691.69,4.33,1.26,34.22,46.22,1.74,0.97,39.94,35.0,3.42,1.3,0.79,0.62,3.63,1.4,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164695578
309.39,302.96,165.42,348.46,299.96,146.97,204.08,211.41,308.9,308.51,12.02,2.58,97.26,101.19,2648.26,2926.36,4.47,1.23,34.08,46.32,1.75,0.97,39.91,34.93,3.5,1.28,0.79,0.62,3.69,1.38,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164699810
308.61,307.44,161.43,347.84,294.61,144.27,204.22,211.23,308.25,307.87,11.87,2.76,97.2,100.58,2514.5,2688.1,4.5,1.29,33.6,46.93,1.72,0.95,39.89,34.88,3.5,1.33,0.79,0.62,3.68,1.44,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164704043
305.22,305.17,163.75,335.8,289.1,145.13,205.55,210.03,307.82,308.17,11.61,2.58,97.58,101.31,2650.5,2902.01,4.39,1.24,33.56,47.46,1.73,0.95,39.93,34.87,3.4,1.3,0.79,0.62,3.56,1.42,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164708275
301.98,292.31,169.97,303.42,270.46,146.55,207.6,206.92,307.25,309.7,11.67,2.07,97.2,102.24,2523.81,2681.4,4.41,0.99,33.35,48.77,1.76,0.94,39.96,34.88,3.37,1.14,0.79,0.61,3.46,1.27,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164712506
306.68,299.06,148.06,363.89,294.78,134.58,202.27,213.26,309.81,305.31,11.16,2.55,97.68,100.41,2634.88,2858.09,4.23,1.24,33.64,45.31,1.72,0.95,39.81,34.87,3.43,1.26,0.78,0.62,3.63,1.33,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164716739
305.9,297.6,150.66,367.34,295.26,133.95,202.66,214.13,310.2,305.82,11.1,2.46,97.7,100.64,2511.61,2646.0,4.22,1.18,33.54,45.76,1.72,0.95,39.74,34.74,3.39,1.21,0.78,0.62,3.6,1.31,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164720972
301.93,306.67,150.83,350.31,287.72,133.57,203.19,212.85,309.68,305.82,10.62,2.72,97.7,100.14,2565.75,2809.4,4.09,1.3,33.33,45.42,1.69,0.94,39.8,34.67,3.31,1.33,0.79,0.62,3.5,1.43,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164725205
300.94,316.33,152.77,335.61,281.42,134.22,203.84,211.93,309.34,306.72,10.7,2.95,98.1,100.37,2529.62,2769.46,4.13,1.37,33.18,45.6,1.69,0.94,39.92,34.58,3.28,1.43,0.79,0.61,3.49,1.52,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164729439
304.43,304.5,136.52,376.89,289.09,124.36,200.87,215.06,311.6,303.1,10.53,2.82,98.21,99.91,2610.18,2787.8,4.08,1.34,33.35,45.46,1.71,0.95,39.74,34.73,3.36,1.33,0.78,0.62,3.56,1.36,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164733670
301.63,297.12,157.15,338.35,276.98,133.6,206.38,211.58,309.55,307.44,11.01,2.36,97.68,101.87,2540.06,2741.49,4.2,1.13,32.9,47.04,1.75,0.94,39.85,34.71,3.3,1.21,0.79,0.61,3.47,1.32,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694164737903
