MQ2_H2_1,MQ2_H2_2,MQ4_H2_1,MQ4_H2_2,MQ6_H2_1,MQ6_H2_2,MQ7_H2_1,MQ7_H2_2,MQ8_H2_1,MQ8_H2_2,MQ2_CO_1,MQ2_CO_2,MQ7_CO_1,MQ7_CO_2,MG811_CO2_1,MG811_CO2_2,MQ2_CH4_1,MQ2_CH4_2,MQ4_CH4_1,MQ4_CH4_2,MQ9_CH4_1,MQ9_CH4_2,MQ3_C6H6_1,MQ3_C6H6_2,MQ2_C3H8_1,MQ2_C3H8_2,MQ3_OH_1,MQ3_OH_2,MQ2_LPG_1,MQ2_LPG_2,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,DHT22_H,DHT22_T,t
311.29,318.14,273.43,367.64,282.14,111.78,243.26,267.21,341.67,341.6,12.21,3.09,117.75,129.5,3569.42,3419.88,4.58,1.44,42.17,47.36,2.3,1.36,40.2,34.02,3.58,1.45,0.8,0.59,3.76,1.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168676891
311.52,313.13,261.55,363.37,265.6,103.03,242.18,264.69,342.03,341.78,12.33,2.86,116.6,127.8,3488.84,3334.61,4.59,1.34,41.57,48.04,2.31,1.36,40.11,34.06,3.6,1.38,0.8,0.59,3.75,1.49,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168681124
312.68,292.66,250.99,382.03,247.97,96.62,241.12,263.42,341.31,341.74,12.35,2.27,116.28,126.88,3447.44,3282.44,4.58,1.11,40.54,48.34,2.32,1.37,40.12,34.05,3.58,1.18,0.8,0.6,3.78,1.27,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168685356
311.15,286.13,241.68,366.6,231.38,90.21,241.55,261.18,341.63,341.87,12.39,2.05,115.25,127.37,3401.22,3224.32,4.61,1.01,39.95,48.24,2.34,1.35,40.06,34.1,3.59,1.11,0.79,0.6,3.77,1.19,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168689588
311.89,272.04,231.98,377.92,220.69,85.43,239.11,259.84,341.81,341.92,12.33,1.72,115.17,125.2,3355.27,3165.93,4.64,0.88,39.17,48.41,2.33,1.35,40.02,34.06,3.6,0.99,0.79,0.59,3.79,1.07,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168693818
312.68,264.55,225.87,403.4,213.33,82.77,240.1,259.04,342.53,342.09,12.58,1.54,115.23,125.47,3379.74,3190.09,4.62,0.81,38.95,48.99,2.37,1.36,40.06,34.11,3.61,0.92,0.8,0.6,3.8,1.0,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168698048
313.14,276.19,223.88,395.07,206.31,79.94,240.89,260.18,343.07,342.01,12.57,1.82,115.55,126.03,3426.82,3231.57,4.66,0.91,38.76,48.97,2.35,1.36,40.07,34.17,3.64,1.02,0.8,0.6,3.82,1.12,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168702278
311.93,302.36,212.36,368.05,194.07,75.88,238.44,258.7,342.75,341.52,12.35,2.57,115.02,124.66,3358.44,3115.61,4.61,1.22,38.05,47.42,2.32,1.35,40.06,34.08,3.61,1.28,0.79,0.6,3.77,1.38,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168706511
313.28,296.19,212.88,391.71,189.65,74.87,239.78,259.16,342.93,343.34,12.59,2.43,115.31,125.2,3365.32,3120.09,4.67,1.15,37.82,49.0,2.36,1.36,40.07,34.18,3.65,1.2,0.79,0.6,3.83,1.29,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168710742
313.1,261.58,204.74,402.45,182.28,72.85,239.42,257.4,343.16,342.63,12.5,1.59,115.26,124.39,3321.96,3067.93,4.7,0.8,37.18,49.66,2.35,1.36,40.06,34.1,3.66,0.9,0.79,0.6,3.84,1.05,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168714969
316.77,248.17,218.87,428.64,184.38,75.44,242.45,260.97,345.87,345.07,13.0,1.22,116.22,126.05,3349.15,3068.36,4.84,0.65,38.24,51.14,2.41,1.4,40.14,34.26,3.71,0.77,0.8,0.6,3.89,0.85,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168719196
316.86,250.69,211.54,430.61,180.89,74.95,241.21,260.1,346.09,344.98,12.92,1.26,115.85,125.4,3376.85,3125.95,4.84,0.68,38.24,51.42,2.44,1.4,40.14,34.25,3.73,0.8,0.8,0.6,3.89,0.88,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168723423
315.28,238.48,203.94,418.07,171.91,72.63,239.99,256.92,344.56,343.91,12.83,1.04,114.9,124.34,3321.66,3103.43,4.78,0.58,37.11,50.85,2.42,1.37,40.09,34.24,3.68,0.71,0.8,0.6,3.87,0.78,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168727650
316.17,255.59,188.81,443.78,169.51,71.17,243.89,263.28,349.18,347.35,12.97,1.34,117.64,127.04,3465.16,3190.35,4.84,0.72,35.66,51.69,2.51,1.47,40.18,34.37,3.72,0.86,0.8,0.6,3.91,0.94,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168731878
307.32,279.31,95.65,425.65,126.71,50.94,238.48,256.62,344.6,339.43,11.58,1.92,114.29,123.63,3290.97,2954.16,4.36,0.97,27.11,50.68,2.39,1.37,39.83,34.03,3.46,1.06,0.79,0.59,3.61,1.15,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168740336
308.52,293.46,101.8,427.45,125.39,51.89,240.12,258.78,347.18,342.0,11.83,2.29,115.23,124.86,3305.6,2971.97,4.49,1.12,27.73,51.58,2.44,1.42,39.91,34.12,3.48,1.18,0.79,0.6,3.7,1.28,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168744568
305.17,320.18,90.78,407.59,116.7,47.83,234.8,252.15,342.98,338.2,11.3,3.2,112.36,121.35,3149.31,2807.12,4.34,1.47,26.35,50.0,2.31,1.34,39.69,33.95,3.4,1.46,0.78,0.59,3.57,1.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168748800
304.36,299.55,90.07,399.58,116.06,48.16,232.22,248.51,341.04,336.52,11.22,2.48,111.4,119.68,3100.84,2818.25,4.25,1.18,26.35,49.15,2.26,1.3,39.68,33.89,3.37,1.24,0.78,0.59,3.56,1.34,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168753033
300.08,323.5,72.77,386.34,105.66,42.84,227.08,244.37,337.63,331.29,10.48,3.3,109.33,116.48,2970.64,2674.93,4.05,1.52,24.26,47.96,2.16,1.24,39.49,33.65,3.23,1.51,0.77,0.58,3.44,1.62,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168757266
294.78,320.68,61.7,340.12,94.78,38.72,223.25,235.89,332.18,328.23,10.06,3.16,105.92,113.54,2848.27,2561.8,3.91,1.46,22.13,47.02,2.08,1.17,39.18,33.45,3.14,1.46,0.76,0.58,3.29,1.58,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168761497
296.44,341.61,63.85,341.54,99.06,39.45,222.42,236.34,333.38,329.11,10.17,3.94,107.2,113.14,2869.53,2592.63,3.9,1.78,23.02,45.95,2.1,1.19,39.28,33.49,3.17,1.71,0.77,0.58,3.34,1.82,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168765729
301.21,355.77,88.63,346.44,110.18,46.48,224.42,239.85,335.75,332.96,10.78,4.66,107.84,114.41,2914.44,2666.03,4.13,2.04,26.31,47.18,2.13,1.22,39.46,33.59,3.31,1.9,0.77,0.58,3.46,2.03,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168769963
304.81,366.5,116.34,350.41,117.41,52.25,228.24,239.35,336.15,336.04,11.49,5.25,108.03,116.28,2981.91,2731.01,4.32,2.24,28.71,47.57,2.2,1.24,39.46,33.79,3.43,2.04,0.78,0.59,3.6,2.18,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168774199
310.08,376.87,133.91,392.42,129.57,55.27,228.46,244.95,340.91,336.52,11.74,5.93,110.04,116.47,3025.64,2797.22,4.41,2.51,31.82,47.12,2.23,1.29,39.66,33.81,3.48,2.22,0.78,0.59,3.7,2.38,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168778435
314.09,382.37,171.21,388.96,137.93,62.41,233.64,250.12,344.57,342.59,12.64,6.07,112.51,120.32,3172.67,2891.53,4.69,2.54,34.58,48.76,2.35,1.36,39.83,34.06,3.65,2.25,0.79,0.6,3.84,2.42,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168782671
318.04,385.73,196.27,414.15,143.12,66.95,238.38,254.98,348.36,345.79,13.25,6.26,114.43,123.03,3273.64,3003.16,4.88,2.66,36.68,50.24,2.42,1.41,39.95,34.23,3.76,2.31,0.79,0.6,3.94,2.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168786905
314.95,383.43,181.37,392.24,137.03,63.77,234.84,250.19,344.92,343.2,12.88,6.18,111.91,121.01,3166.65,2933.19,4.75,2.62,35.47,49.06,2.35,1.36,39.84,34.13,3.68,2.29,0.78,0.6,3.88,2.46,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168791140
315.37,383.44,184.02,382.64,135.08,63.65,233.42,250.52,345.46,343.33,12.72,6.21,112.08,120.01,3173.85,2921.92,4.78,2.63,35.68,49.11,2.35,1.36,39.81,34.11,3.67,2.28,0.79,0.6,3.89,2.48,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168795374
315.93,383.52,180.28,393.04,133.09,62.79,232.18,249.28,345.6,342.54,12.74,6.24,111.94,119.98,3180.66,2936.92,4.74,2.69,35.51,48.51,2.33,1.35,39.8,34.11,3.65,2.31,0.79,0.6,3.85,2.56,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168799609
311.2,390.45,165.9,361.95,123.98,59.62,229.48,244.65,342.66,339.74,12.4,6.5,110.01,118.2,3137.41,2948.23,4.63,2.77,33.95,48.27,2.27,1.29,39.68,33.99,3.6,2.36,0.78,0.59,3.77,2.63,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168808080
316.35,384.94,181.94,416.94,131.23,62.52,233.37,250.51,345.92,343.38,12.94,6.58,111.8,121.05,3264.03,3009.49,4.76,2.88,35.56,49.51,2.36,1.36,39.86,34.15,3.69,2.42,0.79,0.6,3.9,2.72,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168812314
311.77,324.5,158.73,373.71,120.09,60.44,227.21,243.42,341.96,338.7,12.25,3.32,109.36,117.35,3126.34,2963.72,4.59,1.54,33.58,47.73,2.26,1.29,39.58,33.94,3.59,1.51,0.78,0.59,3.76,1.62,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168825016
309.67,323.82,153.9,380.92,127.01,69.0,226.64,242.2,339.56,337.14,12.07,3.3,108.11,116.24,3070.33,2946.54,4.49,1.49,33.11,48.47,2.2,1.24,39.24,33.6,3.55,1.49,0.77,0.58,3.71,1.62,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168829251
310.36,337.88,171.36,372.51,142.18,83.73,228.78,244.5,340.82,339.74,12.1,3.87,109.2,117.94,3156.82,3067.41,4.55,1.73,34.97,48.35,2.23,1.26,38.74,33.29,3.55,1.68,0.75,0.57,3.75,1.78,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168833486
310.69,316.28,184.11,368.73,155.06,97.09,229.42,247.02,341.49,341.69,12.27,3.0,109.74,118.4,3189.49,3136.67,4.53,1.4,35.52,47.76,2.24,1.26,38.1,32.9,3.6,1.41,0.73,0.56,3.73,1.52,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168837719
313.1,322.38,214.99,383.3,175.05,113.01,232.07,251.3,343.79,345.78,12.59,3.24,111.03,121.45,3434.65,3514.71,4.65,1.49,38.04,48.22,2.3,1.32,37.6,32.63,3.63,1.49,0.71,0.55,3.81,1.61,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168841953
313.2,321.53,219.36,388.23,182.42,120.48,231.86,251.19,343.93,346.41,12.4,3.22,111.43,121.21,3356.53,3474.53,4.65,1.5,38.21,48.56,2.26,1.29,37.06,32.27,3.61,1.48,0.69,0.54,3.79,1.6,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168846186
315.14,310.11,237.6,398.38,200.57,130.21,234.85,255.58,345.96,347.88,12.8,2.82,112.99,123.53,3510.99,3593.02,4.72,1.31,39.74,49.51,2.3,1.32,36.71,32.06,3.68,1.35,0.68,0.53,3.87,1.45,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168850418
314.49,318.22,252.45,409.35,209.86,137.81,235.35,256.77,346.46,349.31,12.72,3.09,113.34,123.61,3381.22,3367.15,4.76,1.42,40.38,49.86,2.3,1.32,36.29,31.79,3.68,1.45,0.67,0.53,3.84,1.57,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168854651
314.86,301.85,259.59,414.57,222.69,140.63,237.6,259.16,345.74,349.72,12.9,2.5,113.53,125.23,3650.5,3840.05,4.74,1.21,41.14,50.02,2.3,1.33,35.9,31.56,3.71,1.26,0.65,0.52,3.87,1.37,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168858882
317.6,305.04,288.26,433.71,238.27,148.09,240.84,264.63,348.47,351.8,13.19,2.65,115.3,128.12,3644.88,3682.71,4.86,1.27,42.78,50.78,2.36,1.37,35.67,31.44,3.76,1.31,0.65,0.52,3.92,1.42,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168863114
327.08,265.49,390.12,492.57,273.47,172.52,252.6,279.39,358.5,362.08,14.76,1.79,121.23,136.22,4047.84,4044.96,5.35,0.86,48.44,54.53,2.6,1.53,35.74,31.7,4.06,0.95,0.65,0.52,4.23,1.04,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168867343
322.98,332.06,353.91,464.58,265.32,161.07,247.35,274.67,355.02,357.37,14.1,3.56,119.41,132.91,3870.88,3839.55,5.17,1.62,46.83,51.99,2.47,1.47,35.31,31.33,3.9,1.58,0.63,0.51,4.1,1.69,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168871574
321.72,353.52,338.97,435.1,258.8,155.01,246.08,272.58,352.55,354.21,13.84,4.82,118.3,131.54,3890.29,3936.45,5.06,2.08,45.63,52.24,2.4,1.42,34.99,31.07,3.89,1.89,0.63,0.51,4.05,2.01,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168875806
322.8,250.54,340.79,492.93,268.95,151.95,248.2,274.05,354.1,354.39,13.92,1.23,119.94,132.29,3931.04,3962.16,5.18,0.67,46.37,53.69,2.39,1.4,34.66,30.88,3.89,0.8,0.62,0.5,4.1,0.88,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168884260
324.79,250.18,362.32,495.81,277.14,155.03,251.44,276.35,355.47,354.93,14.37,1.26,121.12,133.98,4053.09,4072.35,5.24,0.68,47.62,54.07,2.41,1.43,34.58,30.82,3.99,0.8,0.61,0.5,4.16,0.88,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168888489
323.8,258.57,356.76,501.52,279.97,154.64,250.91,275.16,354.47,353.13,14.35,1.4,120.32,133.51,3809.24,3724.07,5.21,0.74,47.31,53.61,2.37,1.4,34.32,30.64,3.95,0.86,0.6,0.49,4.13,0.95,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168892718
323.41,249.17,358.27,497.11,284.1,161.21,251.16,274.94,353.97,352.32,14.28,1.22,120.73,133.09,3914.43,3869.03,5.21,0.66,47.28,54.33,2.33,1.39,34.2,30.53,3.95,0.79,0.6,0.49,4.14,0.86,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168896946
322.28,248.33,355.9,466.17,302.87,177.13,246.67,272.51,351.87,349.4,13.78,1.22,118.62,132.04,4042.79,4186.66,5.07,0.65,47.11,52.8,2.26,1.34,34.05,30.4,3.9,0.78,0.6,0.49,4.07,0.86,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168901174
322.04,241.11,394.2,471.05,355.62,225.87,244.84,276.7,351.73,349.45,13.99,1.09,117.09,134.11,3967.8,4088.34,5.09,0.59,49.19,53.09,2.23,1.35,34.07,30.4,3.9,0.73,0.6,0.49,4.08,0.8,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168905402
319.92,276.61,421.24,442.19,423.51,279.05,244.22,276.62,349.32,346.94,13.48,1.82,116.63,134.05,4036.09,4251.27,4.98,0.93,50.19,52.07,2.14,1.32,33.96,30.25,3.81,1.02,0.59,0.48,4.01,1.11,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168909634
319.83,293.93,471.44,469.68,504.57,328.17,247.98,281.0,349.63,346.81,13.63,2.33,118.62,136.62,4134.61,4409.49,4.97,1.14,53.12,52.71,2.11,1.33,34.04,30.34,3.82,1.2,0.59,0.48,4.01,1.3,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168913865
321.24,311.04,517.89,479.96,566.49,361.83,251.2,285.07,350.59,347.48,13.72,2.83,120.58,138.83,4241.98,4548.56,5.08,1.33,55.0,53.09,2.13,1.34,34.13,30.42,3.88,1.35,0.6,0.49,4.04,1.46,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168918098
324.93,274.9,541.29,528.71,647.24,394.32,251.61,292.89,352.96,346.9,13.62,1.86,123.68,139.83,4324.53,4700.84,5.09,0.93,58.22,54.31,2.13,1.4,34.39,30.53,3.83,1.03,0.6,0.49,4.05,1.13,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168922329
325.64,266.88,603.86,573.7,710.1,433.03,255.59,296.91,353.37,348.06,13.89,1.72,124.85,141.97,4436.13,4881.66,5.04,0.89,60.7,53.23,2.14,1.43,34.52,30.61,3.88,0.99,0.61,0.49,4.1,1.07,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168926560
323.32,274.35,671.38,507.58,739.7,481.11,259.26,297.46,352.64,350.43,14.1,1.76,125.27,145.38,4566.77,5055.1,5.2,0.89,61.08,56.56,2.19,1.41,34.57,30.88,3.96,0.99,0.61,0.5,4.09,1.09,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168930791
323.37,269.3,710.82,529.94,779.12,512.05,262.01,299.1,352.46,350.7,14.33,1.66,125.54,146.1,4635.72,5097.48,5.23,0.85,62.4,56.95,2.2,1.42,34.8,31.02,3.96,0.95,0.62,0.5,4.15,1.03,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168935021
322.85,284.03,720.35,519.21,797.0,518.85,262.07,299.91,351.36,349.85,14.14,2.0,125.88,146.18,4592.24,5073.41,5.15,1.0,63.02,55.83,2.17,1.43,34.92,31.08,3.93,1.08,0.62,0.51,4.11,1.17,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168939253
323.79,251.98,763.66,554.58,841.59,541.76,263.88,303.51,352.82,351.11,14.34,1.29,126.74,147.47,4665.77,5061.03,5.22,0.69,64.56,56.67,2.19,1.46,35.1,31.23,3.94,0.8,0.63,0.51,4.17,0.89,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168943481
322.05,278.23,784.1,504.69,851.35,551.13,264.4,301.29,350.87,351.01,14.16,1.92,126.75,148.65,4737.07,5234.45,5.24,0.94,63.88,57.07,2.23,1.46,35.31,31.45,3.94,1.02,0.64,0.52,4.09,1.12,33.5,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0,1694168951939
